user_id,time,parameters
5649694151418041,2021-01-10 16:47:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
0474284525941404,2021-01-10 17:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
3796319245018198,2021-01-10 16:47:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5321376830303115,2021-01-10 16:52:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
1134271008215548,2021-01-10 15:52:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
2831034806771485,2021-01-10 16:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
4137489981049090,2021-01-10 16:52:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
7594351682433266,2021-01-10 17:07:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
6909558851375464,2021-01-10 16:52:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
0452256167773857,2021-01-10 17:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
4650546738542549,2021-01-10 15:37:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
3004174258038227,2021-01-10 15:22:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
5579435904220066,2021-01-10 15:42:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
7088503750482426,2021-01-10 17:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2096851019671825,2021-01-10 16:42:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
7621269710096860,2021-01-10 16:52:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
7400556050407387,2021-01-10 16:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
2296769288324817,2021-01-10 15:52:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
4297443225224941,2021-01-10 17:42:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
1595945223157108,2021-01-10 16:17:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
4570011028493861,2021-01-10 15:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
7410109353190207,2021-01-10 15:52:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
0909127330164982,2021-01-10 16:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
7711783680935265,2021-01-10 16:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
4807884635234332,2021-01-10 16:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
5321376830303115,2021-01-10 15:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
0769230340831287,2021-01-10 17:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
5556759812666146,2021-01-10 16:42:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
6139295604744510,2021-01-10 16:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
0622978928581708,2021-01-10 17:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
2831034806771485,2021-01-10 16:47:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
9670743456778808,2021-01-10 16:22:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
2327245390602505,2021-01-10 17:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
3522546991352873,2021-01-10 17:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
5856364310486875,2021-01-10 15:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
8226543013082223,2021-01-10 17:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
5875777093906150,2021-01-10 15:52:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
3073601271344404,2021-01-10 15:37:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
0488113538212132,2021-01-10 15:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
7523882372145781,2021-01-10 16:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
2972968072726251,2021-01-10 15:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
6036078688215868,2021-01-10 17:12:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
3276433494415856,2021-01-10 17:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
1134271008215548,2021-01-10 16:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
2014199503591823,2021-01-10 17:22:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
0718182534127301,2021-01-10 15:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
3819163439862275,2021-01-10 15:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
6610695948422359,2021-01-10 17:42:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
5799976657870019,2021-01-10 16:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
8427379704267807,2021-01-10 16:22:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
9716257117259374,2021-01-10 15:37:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
7563614790714559,2021-01-10 15:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
6036078688215868,2021-01-10 16:22:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
6723800218160751,2021-01-10 16:02:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
2311826403516518,2021-01-10 15:47:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
1797796668900431,2021-01-10 16:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
3253423898968204,2021-01-10 15:37:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
0689166187049016,2021-01-10 17:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
7084093050875975,2021-01-10 16:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
0044306948485210,2021-01-10 17:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
2501652770784568,2021-01-10 15:52:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
4366533570827584,2021-01-10 16:52:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
6500105432442521,2021-01-10 16:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
6305032808243330,2021-01-10 15:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
7291767716151888,2021-01-10 17:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
4616658486115641,2021-01-10 16:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
6110153048318416,2021-01-10 15:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
0080449485997146,2021-01-10 17:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5220516068750025,2021-01-10 16:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
1125802294773701,2021-01-10 15:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
5207871922038020,2021-01-10 15:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
3253423898968204,2021-01-10 17:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
7199013383539398,2021-01-10 15:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
2994737956659619,2021-01-10 17:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
2861197440499652,2021-01-10 16:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
7879375873079408,2021-01-10 15:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2501652770784568,2021-01-10 15:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
2998768682952328,2021-01-10 16:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
1916760808122031,2021-01-10 16:37:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
0013233020914202,2021-01-10 17:37:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
1134271008215548,2021-01-10 16:52:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
1217346468875711,2021-01-10 16:12:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
8556866030892925,2021-01-10 17:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
2604361004693502,2021-01-10 16:02:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
3903073237154138,2021-01-10 15:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2817591186311410,2021-01-10 17:07:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
1390686884068096,2021-01-10 16:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
4114740878379321,2021-01-10 16:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5735692431822188,2021-01-10 17:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
5886546227257695,2021-01-10 17:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
5100293346605752,2021-01-10 15:22:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
8427379704267807,2021-01-10 16:12:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
7143965242339839,2021-01-10 16:02:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
5133338322016794,2021-01-10 17:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
7621269710096860,2021-01-10 17:17:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
0909127330164982,2021-01-10 15:22:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
9459243475351642,2021-01-10 17:12:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5993757734645223,2021-01-10 15:52:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
4807884635234332,2021-01-10 15:17:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5875777093906150,2021-01-10 15:42:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
9107485539201384,2021-01-10 16:02:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
4081406061642416,2021-01-10 16:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
2364881762940917,2021-01-10 17:07:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
6904356610031317,2021-01-10 17:42:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
0689166187049016,2021-01-10 16:42:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
2842704063069852,2021-01-10 16:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
4540369313648409,2021-01-10 16:07:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
0120662177903772,2021-01-10 17:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2994737956659619,2021-01-10 15:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2859634018755681,2021-01-10 16:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
4166262810761759,2021-01-10 15:17:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
8080800639951113,2021-01-10 15:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
6148357117730496,2021-01-10 17:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
5207871922038020,2021-01-10 15:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
1724957406473188,2021-01-10 17:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
0301483062146935,2021-01-10 16:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
0080449485997146,2021-01-10 17:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
7287655588329864,2021-01-10 17:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
6282531292812548,2021-01-10 15:52:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
7540468889117834,2021-01-10 17:42:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
9369446978465191,2021-01-10 15:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
0949109072501778,2021-01-10 17:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
1390686884068096,2021-01-10 15:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
2994737956659619,2021-01-10 15:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
8402452921155330,2021-01-10 15:37:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
2649295974402015,2021-01-10 17:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2994737956659619,2021-01-10 16:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
3073601271344404,2021-01-10 16:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
1492199508171692,2021-01-10 17:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
8080800639951113,2021-01-10 16:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
8538912005607220,2021-01-10 15:37:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
9727133092423605,2021-01-10 15:22:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
8192971483108365,2021-01-10 15:47:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2014199503591823,2021-01-10 15:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
2903951399202720,2021-01-10 16:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
3021323475801991,2021-01-10 17:42:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
2655178956749734,2021-01-10 15:22:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
0475740519549972,2021-01-10 17:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
6723800218160751,2021-01-10 17:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
7042249103187430,2021-01-10 16:22:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
7291767716151888,2021-01-10 15:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
1322042992856264,2021-01-10 16:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
1810565954127141,2021-01-10 16:17:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
2604361004693502,2021-01-10 16:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
5308081327099994,2021-01-10 15:47:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
1754391781026405,2021-01-10 17:12:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
9545889353460682,2021-01-10 17:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
1955559622932970,2021-01-10 16:17:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
7176335052705749,2021-01-10 16:47:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5238469605067560,2021-01-10 15:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
9286023183408159,2021-01-10 15:47:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
4877524637214477,2021-01-10 16:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
8895649631058673,2021-01-10 16:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
9793534030885583,2021-01-10 15:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
0479773018126308,2021-01-10 16:22:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
4064533848203458,2021-01-10 16:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2057431832138115,2021-01-10 15:17:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
0429208164006121,2021-01-10 15:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
8998077951907456,2021-01-10 15:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
0836015474511251,2021-01-10 16:17:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2855486327314577,2021-01-10 16:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
1810565954127141,2021-01-10 16:07:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
3421469416179006,2021-01-10 17:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
6036078688215868,2021-01-10 16:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
2421568197535319,2021-01-10 15:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
0163676172106428,2021-01-10 15:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
4570011028493861,2021-01-10 16:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
9798381066397528,2021-01-10 17:42:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
4183421451529846,2021-01-10 15:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
0080449485997146,2021-01-10 16:37:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
7236527935163858,2021-01-10 17:17:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
9793534030885583,2021-01-10 16:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
7400556050407387,2021-01-10 16:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
0080449485997146,2021-01-10 17:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
5053557008152944,2021-01-10 15:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
7131195221449381,2021-01-10 16:02:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
7621269710096860,2021-01-10 16:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5905102306956449,2021-01-10 17:12:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5856364310486875,2021-01-10 15:42:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
2817591186311410,2021-01-10 16:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
1518643888084904,2021-01-10 15:52:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
0146108533665889,2021-01-10 16:02:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
7817584580028052,2021-01-10 15:52:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
8338453007036865,2021-01-10 16:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
1394630540661780,2021-01-10 15:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
6521183669054437,2021-01-10 16:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
4865984638860881,2021-01-10 16:42:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2421568197535319,2021-01-10 17:02:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
7689185690456588,2021-01-10 16:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
8696670401632568,2021-01-10 17:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
0909127330164982,2021-01-10 15:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
7583745227367895,2021-01-10 17:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
2101958631998774,2021-01-10 16:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
5579435904220066,2021-01-10 17:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
1383697407333771,2021-01-10 17:37:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
2831034806771485,2021-01-10 16:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
1394630540661780,2021-01-10 15:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
4250550235031677,2021-01-10 15:52:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
6095137449242795,2021-01-10 15:17:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
3962303091650189,2021-01-10 15:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
8316752798594964,2021-01-10 16:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
0080449485997146,2021-01-10 17:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
7879375873079408,2021-01-10 17:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
2659282214995838,2021-01-10 17:12:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
5298337003303600,2021-01-10 15:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5220516068750025,2021-01-10 15:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
9632935684568462,2021-01-10 16:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
4366533570827584,2021-01-10 15:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
7287655588329864,2021-01-10 17:07:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
9727133092423605,2021-01-10 16:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
4366533570827584,2021-01-10 15:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
9798381066397528,2021-01-10 15:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
0622978928581708,2021-01-10 17:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
4083355703153857,2021-01-10 17:07:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
2817591186311410,2021-01-10 17:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
5638946210139329,2021-01-10 15:52:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
8192971483108365,2021-01-10 16:22:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
9632935684568462,2021-01-10 17:12:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
6305032808243330,2021-01-10 15:37:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
0836015474511251,2021-01-10 15:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2681041168275867,2021-01-10 16:52:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
6282531292812548,2021-01-10 17:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
9299933729079913,2021-01-10 15:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
8248553897192886,2021-01-10 17:22:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
4877524637214477,2021-01-10 16:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5649694151418041,2021-01-10 17:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
3253423898968204,2021-01-10 15:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
9754518710914191,2021-01-10 17:12:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
0301483062146935,2021-01-10 15:47:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
9960376931116765,2021-01-10 15:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
2758592767478066,2021-01-10 17:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
9724577045305980,2021-01-10 16:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5993757734645223,2021-01-10 16:52:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
6423451623911500,2021-01-10 16:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
7882786454362027,2021-01-10 15:52:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
7287655588329864,2021-01-10 17:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2370480168752806,2021-01-10 15:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
1235641205183433,2021-01-10 17:22:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
6947114025797003,2021-01-10 16:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
9716257117259374,2021-01-10 16:17:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5639618563442429,2021-01-10 17:07:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
8144025764010846,2021-01-10 16:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
1589681411970028,2021-01-10 16:42:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
2468981156568225,2021-01-10 15:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
2604361004693502,2021-01-10 15:52:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
6521183669054437,2021-01-10 15:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
3311544696226252,2021-01-10 17:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
9738531107224268,2021-01-10 17:12:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
